Participant ID,Current Video Index,Condition,Word ID,Unique Word ID,Word,Translation,Timestamp
PARTICIPANT_857,3,6,5e8189fb-0cc0-45b2-a2ea-880a12e25ec1,ccecee3f-ef03-4988-b940-bf3aa83d32da,timbal,drum,2024-11-24 16:35:09.007827+00:00
PARTICIPANT_857,3,6,4fdfce19-1337-4426-8e2d-dc450fdffb4b,026ec6b6-2715-4aa4-a1c1-247cd4c15d09,júbilo,joy,2024-11-24 16:35:18.335279+00:00
PARTICIPANT_857,3,3,c688c330-f325-4815-a4fe-354569e8be84,f38a18a6-8195-463c-a197-90758c2b6c6b,baluarte,fortress,2024-11-24 16:35:25.727806+00:00
PARTICIPANT_857,3,6,9fe6eaa3-272b-4cb9-80a8-052f4821f07d,026ec6b6-2715-4aa4-a1c1-247cd4c15d09,júbilo,joy,2024-11-24 16:35:39.139896+00:00
PARTICIPANT_857,3,3,2fe9193f-10e7-4ee9-9f5f-2b5e3fda4216,b5986b1d-1979-456e-bd24-04a92583c436,atavío,attire,2024-11-24 16:36:07.180556+00:00
PARTICIPANT_857,3,3,49cdb2ea-b298-4d51-8c56-76b08cdaa68b,e3e254f0-e909-4810-8045-7b12e795acdd,bordillo,curb,2024-11-24 16:36:22.975350+00:00
PARTICIPANT_857,1,2,849646bb-3016-4299-8dc8-7414035ce80f,d524283c-6588-4ffa-ab98-65e4194b99d0,tornasol,iridescent,2024-11-24 16:39:18.547693+00:00
PARTICIPANT_857,1,2,323c3356-0a43-4429-9bcf-f4ec38f693e5,307d903b-c0ed-4746-b809-e44bf970d914,embeleso,enchantment,2024-11-24 16:39:29.941135+00:00
PARTICIPANT_857,1,2,26369300-b974-4f39-9e4e-39117b8b7b19,a247dd47-5298-4a4e-bde3-c1ae1759e1e3,lisonja,flattery,2024-11-24 16:39:51.203884+00:00
PARTICIPANT_857,1,2,9f1b2cd4-a31f-47d1-96d2-959c0533a19b,dc1c7587-87ed-43e8-b720-2aa67ff06af6,desvelo,wakefulness,2024-11-24 16:39:55.901001+00:00
PARTICIPANT_857,1,5,b91dca1d-d9a2-4ca8-a685-d3ff04afae75,6e2223b4-9131-4472-86c1-53c664530618,vericueto,complication,2024-11-24 16:40:16.420570+00:00
PARTICIPANT_857,1,5,cb0fe896-ae2a-4205-b34b-c2aade3e2b52,6e2223b4-9131-4472-86c1-53c664530618,vericueto,complication,2024-11-24 16:40:59.088385+00:00
PARTICIPANT_857,1,2,b1b976ba-7274-4886-9ef7-9a37d70fc003,1c40c672-95f0-4faf-b710-7f53b36af0bd,alquimia,alchemy,2024-11-24 16:41:38.510149+00:00
PARTICIPANT_857,1,2,52439a38-b2c0-4ad8-9822-17d8a9ac1dfd,dc246a38-ef4e-49b1-a87d-9f0e361c87c2,entereza,courage,2024-11-24 16:41:44.757109+00:00
PARTICIPANT_857,1,2,1191e6c9-14a3-46a6-9486-74dffd727103,1c40c672-95f0-4faf-b710-7f53b36af0bd,alquimia,alchemy,2024-11-24 16:42:00.626033+00:00
PARTICIPANT_857,1,2,cbcad400-1f19-4c82-9c84-a4942f7a9471,d524283c-6588-4ffa-ab98-65e4194b99d0,tornasol,iridescent,2024-11-24 16:42:17.612744+00:00
PARTICIPANT_857,1,2,f31d541c-07b9-4fcf-840b-583bf7530e5e,dc1c7587-87ed-43e8-b720-2aa67ff06af6,desvelo,wakefulness,2024-11-24 16:42:24.376107+00:00
PARTICIPANT_857,1,2,621cc48f-b71d-49f0-a760-0c0beab89550,dc246a38-ef4e-49b1-a87d-9f0e361c87c2,entereza,courage,2024-11-24 16:42:44.238744+00:00
PARTICIPANT_857,1,2,9037af8c-89c6-4c66-b9e7-23a565906548,a247dd47-5298-4a4e-bde3-c1ae1759e1e3,lisonja,flattery,2024-11-24 16:42:47.004028+00:00
PARTICIPANT_857,1,5,531b8774-fb42-4ca0-9253-d3922531998f,d0ef4c86-b254-4bd5-b527-032badb752ab,sibilina,mysterious,2024-11-24 16:43:10.589165+00:00
PARTICIPANT_857,1,2,2787e16f-076c-4dca-af0f-1ac5fc347e56,307d903b-c0ed-4746-b809-e44bf970d914,embeleso,enchantment,2024-11-24 16:43:26.010588+00:00
PARTICIPANT_857,1,5,9acebe30-ba9b-4601-b0fa-e3f452f0f160,d0ef4c86-b254-4bd5-b527-032badb752ab,sibilina,mysterious,2024-11-24 16:43:39.275588+00:00
PARTICIPANT_857,2,1,4887983a-5962-4c04-81e1-4ab82cf0ce45,e8d4bf21-a33a-4b96-872d-d492a1818a93,travesuras,mischiefs,2024-11-24 16:47:15.848465+00:00
PARTICIPANT_857,2,4,35b6e704-5e11-4fdc-b00d-127928c406e2,a1dd71b5-b18c-499c-987c-40435e9f837c,estupefacción,astonishment,2024-11-24 16:47:34.296234+00:00
PARTICIPANT_857,2,1,c0e6cf5e-e075-4aa0-a335-0a7c975fc68b,b1fb5dd8-1e37-4b5d-bcfb-24cfadda4391,templanza,composure,2024-11-24 16:47:59.567911+00:00
PARTICIPANT_857,2,4,77b376ea-a496-438f-9185-fa836e2ec851,a1dd71b5-b18c-499c-987c-40435e9f837c,estupefacción,astonishment,2024-11-24 16:48:08.850971+00:00
PARTICIPANT_857,2,1,eefea10b-4ea2-433d-b7cb-57974ae0ae88,b1fb5dd8-1e37-4b5d-bcfb-24cfadda4391,templanza,composure,2024-11-24 16:48:20.580683+00:00
PARTICIPANT_857,2,1,94150326-7a2c-4ca7-9e5d-09f614937c9a,e896364c-3fd5-4652-ac6d-6b27cff0ca30,pericia,skill,2024-11-24 16:48:44.288443+00:00
PARTICIPANT_857,2,1,b89ba5d2-2449-4c86-bd60-ece11d94f49a,b7d38592-e956-4832-a0d9-cf12e5d430cb,pesadumbre,sadness,2024-11-24 16:49:12.025894+00:00
PARTICIPANT_857,2,1,88ef6570-f46c-4f05-8dd7-7d534f0075ea,d5970d70-0e64-4ad1-837e-9430e9fdab0f,miramiento,respect,2024-11-24 16:49:15.807925+00:00
PARTICIPANT_857,2,1,57df640c-8e8b-401d-b250-bf1cd11c0fc1,9c938d14-ee99-4511-bc27-73a75a4f822e,arrebato,outburst,2024-11-24 16:49:22.571042+00:00
PARTICIPANT_857,2,1,8a2eab70-a709-4857-8cfe-3e872575c034,b7d38592-e956-4832-a0d9-cf12e5d430cb,pesadumbre,sadness,2024-11-24 16:49:36.836063+00:00
PARTICIPANT_857,2,1,2b8c97ba-2b64-4dd9-94ee-312435c7910c,d5970d70-0e64-4ad1-837e-9430e9fdab0f,miramiento,respect,2024-11-24 16:50:00.436825+00:00
PARTICIPANT_857,2,1,b6942f32-a31a-49c8-ae9d-99f6b36523c6,e896364c-3fd5-4652-ac6d-6b27cff0ca30,pericia,skill,2024-11-24 16:50:09.157772+00:00
PARTICIPANT_857,2,4,b6041016-b547-46c8-b176-c3ee79c8dc3b,f4fb5f7f-f968-40e7-b8dc-7540a3a3870a,epopeya,epic,2024-11-24 16:50:14.391054+00:00
PARTICIPANT_857,2,4,329092f8-16a1-4ae8-8315-98247ede9bf8,f4fb5f7f-f968-40e7-b8dc-7540a3a3870a,epopeya,epic,2024-11-24 16:50:29.871094+00:00
PARTICIPANT_857,2,1,efa3235a-b23e-4f1d-a0ff-61d6f183d663,9c938d14-ee99-4511-bc27-73a75a4f822e,arrebato,outburst,2024-11-24 16:50:47.505783+00:00
PARTICIPANT_857,2,1,932743a9-91cb-42ee-9518-d7cf9d157ffd,e8d4bf21-a33a-4b96-872d-d492a1818a93,travesuras,mischiefs,2024-11-24 16:51:33.465736+00:00
