Participant ID,Current Video Index,Condition,Word ID,Unique Word ID,Word,Translation,Timestamp
fdafd432432,1,2,b1b976ba-7274-4886-9ef7-9a37d70fc003,1c40c672-95f0-4faf-b710-7f53b36af0bd,alquimia,alchemy,2024-11-24 15:52:03.838066+00:00
fdafd432432,1,2,52439a38-b2c0-4ad8-9822-17d8a9ac1dfd,dc246a38-ef4e-49b1-a87d-9f0e361c87c2,entereza,courage,2024-11-24 15:52:03.913840+00:00
fdafd432432,1,2,1191e6c9-14a3-46a6-9486-74dffd727103,1c40c672-95f0-4faf-b710-7f53b36af0bd,alquimia,alchemy,2024-11-24 15:52:04.048461+00:00
fdafd432432,1,5,cbcad400-1f19-4c82-9c84-a4942f7a9471,d524283c-6588-4ffa-ab98-65e4194b99d0,tornasol,iridescent,2024-11-24 15:52:04.155183+00:00
fdafd432432,1,2,f31d541c-07b9-4fcf-840b-583bf7530e5e,dc1c7587-87ed-43e8-b720-2aa67ff06af6,desvelo,wakefulness,2024-11-24 15:52:04.269080+00:00
fdafd432432,1,2,621cc48f-b71d-49f0-a760-0c0beab89550,dc246a38-ef4e-49b1-a87d-9f0e361c87c2,entereza,courage,2024-11-24 15:52:04.368127+00:00
fdafd432432,1,5,9037af8c-89c6-4c66-b9e7-23a565906548,a247dd47-5298-4a4e-bde3-c1ae1759e1e3,lisonja,flattery,2024-11-24 15:52:04.463986+00:00
fdafd432432,1,2,531b8774-fb42-4ca0-9253-d3922531998f,d0ef4c86-b254-4bd5-b527-032badb752ab,sibilina,mysterious,2024-11-24 15:52:04.574022+00:00
fdafd432432,1,2,2787e16f-076c-4dca-af0f-1ac5fc347e56,307d903b-c0ed-4746-b809-e44bf970d914,embeleso,enchantment,2024-11-24 15:52:04.666359+00:00
fdafd432432,1,2,9acebe30-ba9b-4601-b0fa-e3f452f0f160,d0ef4c86-b254-4bd5-b527-032badb752ab,sibilina,mysterious,2024-11-24 15:52:04.780852+00:00
fdafd432432,2,4,4887983a-5962-4c04-81e1-4ab82cf0ce45,e8d4bf21-a33a-4b96-872d-d492a1818a93,travesuras,mischiefs,2024-11-24 15:52:41.213473+00:00
fdafd432432,2,1,35b6e704-5e11-4fdc-b00d-127928c406e2,a1dd71b5-b18c-499c-987c-40435e9f837c,estupefacción,astonishment,2024-11-24 15:52:59.652435+00:00
fdafd432432,2,1,c0e6cf5e-e075-4aa0-a335-0a7c975fc68b,b1fb5dd8-1e37-4b5d-bcfb-24cfadda4391,templanza,composure,2024-11-24 15:53:05.883770+00:00
fdafd432432,2,1,77b376ea-a496-438f-9185-fa836e2ec851,a1dd71b5-b18c-499c-987c-40435e9f837c,estupefacción,astonishment,2024-11-24 15:53:05.978633+00:00
fdafd432432,2,1,eefea10b-4ea2-433d-b7cb-57974ae0ae88,b1fb5dd8-1e37-4b5d-bcfb-24cfadda4391,templanza,composure,2024-11-24 15:53:06.078449+00:00
fdafd432432,2,1,94150326-7a2c-4ca7-9e5d-09f614937c9a,e896364c-3fd5-4652-ac6d-6b27cff0ca30,pericia,skill,2024-11-24 15:53:06.168675+00:00
fdafd432432,2,1,b89ba5d2-2449-4c86-bd60-ece11d94f49a,b7d38592-e956-4832-a0d9-cf12e5d430cb,pesadumbre,sadness,2024-11-24 15:53:06.252247+00:00
fdafd432432,2,1,88ef6570-f46c-4f05-8dd7-7d534f0075ea,d5970d70-0e64-4ad1-837e-9430e9fdab0f,miramiento,respect,2024-11-24 15:53:06.354924+00:00
fdafd432432,2,4,57df640c-8e8b-401d-b250-bf1cd11c0fc1,9c938d14-ee99-4511-bc27-73a75a4f822e,arrebato,outburst,2024-11-24 15:53:06.444201+00:00
fdafd432432,2,1,8a2eab70-a709-4857-8cfe-3e872575c034,b7d38592-e956-4832-a0d9-cf12e5d430cb,pesadumbre,sadness,2024-11-24 15:53:06.549100+00:00
fdafd432432,2,1,2b8c97ba-2b64-4dd9-94ee-312435c7910c,d5970d70-0e64-4ad1-837e-9430e9fdab0f,miramiento,respect,2024-11-24 15:53:06.704257+00:00
fdafd432432,2,1,b6942f32-a31a-49c8-ae9d-99f6b36523c6,e896364c-3fd5-4652-ac6d-6b27cff0ca30,pericia,skill,2024-11-24 15:53:06.840967+00:00
fdafd432432,2,1,b6041016-b547-46c8-b176-c3ee79c8dc3b,f4fb5f7f-f968-40e7-b8dc-7540a3a3870a,epopeya,epic,2024-11-24 15:53:06.908714+00:00
fdafd432432,2,1,329092f8-16a1-4ae8-8315-98247ede9bf8,f4fb5f7f-f968-40e7-b8dc-7540a3a3870a,epopeya,epic,2024-11-24 15:53:07.020744+00:00
fdafd432432,2,4,efa3235a-b23e-4f1d-a0ff-61d6f183d663,9c938d14-ee99-4511-bc27-73a75a4f822e,arrebato,outburst,2024-11-24 15:53:07.132148+00:00
fdafd432432,2,4,932743a9-91cb-42ee-9518-d7cf9d157ffd,e8d4bf21-a33a-4b96-872d-d492a1818a93,travesuras,mischiefs,2024-11-24 15:53:07.238255+00:00
